payment_id,order_id,amount,status,method,ts
PAY072513,O072400,12170,settled,wire,2026-08-20T21:00:00
PAY072514,O072401,37553,settled,ach,2026-08-19T23:00:00
PAY072515,O072402,17970,settled,ach,2026-08-08T12:00:00
PAY072516,O072403,35309,settled,wire,2026-09-02T09:00:00
PAY072517,O072404,28103,settled,wire,2026-08-07T10:00:00
PAY072518,O072405,36609,settled,wire,2026-08-19T23:00:00
PAY072519,O072406,47896,settled,ach,2026-08-14T15:00:00
PAY072520,O072407,2116,settled,wire,2026-08-15T17:00:00
PAY072521,O072408,26292,settled,card,2026-08-10T14:00:00
PAY072522,O072409,7593,settled,card,2026-08-26T03:00:00
PAY072523,O072410,42311,settled,card,2026-08-11T23:00:00
PAY072524,O072411,45419,settled,wallet,2026-08-17T15:00:00
PAY072525,O072412,13558,settled,ach,2026-08-19T18:00:00
PAY072526,O072413,30626,settled,card,2026-08-28T03:00:00
PAY072527,O072414,16891,settled,wallet,2026-08-10T19:00:00
PAY072528,O072415,28660,settled,ach,2026-08-06T19:00:00
PAY072529,O072416,16180,settled,wallet,2026-08-09T01:00:00
PAY072530,O072417,31846,settled,wire,2026-08-17T02:00:00
PAY072531,O072418,30460,settled,wire,2026-08-09T22:00:00
PAY072532,O072419,39773,settled,wallet,2026-08-12T14:00:00
PAY072533,O072420,37384,settled,wire,2026-08-08T17:00:00
PAY072534,O072421,34223,settled,ach,2026-08-29T13:00:00
PAY072535,O072422,30217,settled,wire,2026-08-22T01:00:00
PAY072536,O072423,14565,settled,wire,2026-08-25T14:00:00
PAY072537,O072424,40578,settled,wire,2026-08-08T22:00:00
PAY072538,O072425,4836,settled,wallet,2026-08-29T08:00:00
PAY072539,O072426,31506,settled,wallet,2026-08-18T19:00:00
PAY072540,O072427,2521,settled,wire,2026-09-04T09:00:00
PAY072541,O072428,40283,settled,ach,2026-08-26T05:00:00
PAY072542,O072429,1245,settled,wire,2026-08-16T23:00:00
PAY072543,O072430,36754,settled,card,2026-08-20T00:00:00
PAY072544,O072431,33936,settled,wallet,2026-09-04T04:00:00
PAY072545,O072432,44363,settled,card,2026-08-11T13:00:00
PAY072546,O072433,42858,settled,wire,2026-08-10T11:00:00
PAY072547,O072434,18158,settled,wallet,2026-08-16T12:00:00
PAY072548,O072435,33548,settled,card,2026-08-29T00:00:00
PAY072549,O072436,6118,settled,wire,2026-08-14T01:00:00
PAY072550,O072437,32493,settled,wire,2026-09-03T10:00:00
PAY072551,O072438,31023,settled,wire,2026-09-02T16:00:00
PAY072552,O072439,14721,settled,wallet,2026-08-12T20:00:00
PAY072553,O072440,45893,settled,card,2026-08-21T05:00:00
PAY072554,O072441,25839,settled,ach,2026-09-01T13:00:00
PAY072555,O072442,39531,settled,ach,2026-08-15T07:00:00
PAY072556,O072443,27771,settled,card,2026-08-17T00:00:00
PAY072557,O072444,19029,settled,card,2026-08-17T06:00:00
PAY072558,O072445,21089,settled,ach,2026-08-15T19:00:00
PAY072559,O072446,32603,settled,ach,2026-08-15T23:00:00
PAY072560,O072447,36370,settled,card,2026-08-22T14:00:00
PAY072561,O072448,18564,settled,wallet,2026-08-07T19:00:00
PAY072562,O072449,8131,settled,card,2026-08-14T21:00:00
PAY072563,O072450,2008,settled,wire,2026-08-11T05:00:00
PAY072564,O072451,18162,settled,wallet,2026-09-04T04:00:00
PAY072565,O072452,33334,settled,wallet,2026-08-18T05:00:00
PAY072566,O072453,28722,settled,ach,2026-08-17T02:00:00
PAY072567,O072454,15018,settled,ach,2026-08-25T07:00:00
PAY072568,O072455,29275,settled,wallet,2026-08-31T21:00:00
PAY072569,O072456,36390,settled,card,2026-09-01T03:00:00
PAY072570,O072457,29052,settled,wallet,2026-08-14T01:00:00
PAY072571,O072458,11742,settled,card,2026-09-03T11:00:00
PAY072572,O072459,6885,settled,ach,2026-08-09T05:00:00
PAY072573,O072460,4610,settled,ach,2026-08-22T06:00:00
PAY072574,O072461,40475,settled,ach,2026-08-16T02:00:00
PAY072575,O072462,18343,settled,card,2026-08-09T07:00:00
PAY072576,O072463,19977,settled,wire,2026-08-09T08:00:00
PAY072577,O072464,28204,settled,ach,2026-08-13T03:00:00
PAY072578,O072465,22283,settled,card,2026-09-01T02:00:00
PAY072579,O072466,23456,settled,wallet,2026-08-09T02:00:00
PAY072580,O072467,46688,settled,wallet,2026-08-11T22:00:00
PAY072581,O072468,44814,settled,ach,2026-08-07T02:00:00
PAY072582,O072469,39182,settled,wallet,2026-08-18T16:00:00
PAY072583,O072470,36110,settled,ach,2026-08-18T23:00:00
PAY072584,O072471,3381,settled,ach,2026-08-10T03:00:00
PAY072585,O072472,47905,settled,card,2026-08-14T10:00:00
PAY072586,O072473,10015,settled,wallet,2026-08-19T16:00:00
PAY072587,O072474,18165,settled,ach,2026-08-25T14:00:00
PAY072588,O072475,37748,settled,wire,2026-08-20T07:00:00
PAY072589,O072476,30394,settled,wallet,2026-08-09T04:00:00
PAY072590,O072477,46062,settled,ach,2026-08-20T15:00:00
PAY072591,O072478,21626,settled,card,2026-08-23T15:00:00
PAY072592,O072479,45530,settled,wire,2026-09-03T04:00:00
PAY072593,O072480,15478,settled,wallet,2026-08-07T02:00:00
PAY072594,O072481,3975,settled,wire,2026-08-24T18:00:00
PAY072595,O072482,6723,settled,wire,2026-08-06T09:00:00
PAY072596,O072483,41903,settled,wallet,2026-08-15T16:00:00
PAY072597,O072484,28350,settled,card,2026-08-30T00:00:00
PAY072598,O072485,8651,settled,ach,2026-08-15T05:00:00
PAY072599,O072486,16125,settled,wallet,2026-08-15T23:00:00
PAY072600,O072487,27716,settled,card,2026-08-22T02:00:00
PAY072601,O072488,29429,settled,ach,2026-08-27T22:00:00
PAY072602,O072489,29592,settled,wire,2026-08-28T04:00:00
PAY072603,O072490,43434,settled,ach,2026-09-03T17:00:00
PAY072604,O072491,11953,settled,wallet,2026-08-21T19:00:00
PAY072605,O072492,44359,settled,card,2026-09-02T08:00:00
PAY072606,O072493,10266,settled,ach,2026-08-25T14:00:00
PAY072607,O072494,44416,settled,wallet,2026-08-23T05:00:00
PAY072608,O072495,22038,settled,wire,2026-09-02T09:00:00
PAY072609,O072496,35883,settled,card,2026-08-21T04:00:00
PAY072610,O072497,39017,settled,wire,2026-08-08T01:00:00
PAY072611,O072498,3094,settled,wire,2026-08-29T13:00:00
PAY072612,O072499,31346,settled,wallet,2026-08-16T01:00:00
PAY072613,O072500,44669,settled,wallet,2026-08-14T21:00:00
PAY072614,O072501,17989,settled,wallet,2026-08-22T16:00:00
PAY072615,O072502,19663,settled,wire,2026-08-14T23:00:00
PAY072616,O072503,46311,settled,card,2026-09-01T01:00:00
PAY072617,O072504,6464,settled,card,2026-08-24T18:00:00
PAY072618,O072505,47670,settled,wire,2026-08-14T16:00:00
PAY072619,O072506,7815,settled,card,2026-08-20T11:00:00
PAY072620,O072507,33182,settled,card,2026-08-26T22:00:00
PAY072621,O072508,45220,settled,wallet,2026-08-13T13:00:00
PAY072622,O072509,19839,settled,card,2026-08-15T16:00:00
PAY072623,O072510,18813,settled,card,2026-09-02T03:00:00
PAY072624,O072511,35043,settled,ach,2026-08-10T08:00:00
PAY072625,O072512,30791,settled,card,2026-08-26T10:00:00
PAY072626,O072513,42195,settled,card,2026-08-09T02:00:00
PAY072627,O072514,19401,settled,card,2026-08-15T05:00:00
PAY072628,O072515,29742,settled,ach,2026-08-07T16:00:00
PAY072629,O072516,31642,settled,card,2026-08-18T08:00:00
PAY072630,O072517,32513,settled,wire,2026-08-09T23:00:00
PAY072631,O072518,17749,settled,card,2026-08-07T14:00:00
PAY072632,O072519,10762,settled,ach,2026-08-22T06:00:00
PAY072633,O072520,46094,settled,card,2026-09-02T01:00:00
PAY072634,O072521,11605,settled,card,2026-08-19T15:00:00
PAY072635,O072522,21332,settled,ach,2026-08-10T17:00:00
PAY072636,O072523,8419,settled,wire,2026-08-18T19:00:00
PAY072637,O072524,25431,settled,card,2026-08-10T16:00:00
PAY072638,O072525,14977,settled,ach,2026-08-27T04:00:00
PAY072639,O072526,44484,settled,wallet,2026-09-02T21:00:00
PAY072640,O072527,1385,settled,card,2026-08-30T00:00:00
PAY072641,O072528,27946,settled,card,2026-08-14T22:00:00
PAY072642,O072529,26770,settled,wire,2026-08-25T09:00:00
PAY072643,O072530,19882,settled,wallet,2026-08-10T23:00:00
PAY072644,O072531,28505,settled,wire,2026-08-30T15:00:00
PAY072645,O072532,9307,settled,wire,2026-08-29T04:00:00
PAY072646,O072533,8474,settled,wire,2026-08-14T16:00:00
PAY072647,O072534,20830,settled,card,2026-08-08T13:00:00
PAY072648,O072535,4862,settled,wallet,2026-08-08T14:00:00
PAY072649,O072536,44760,settled,wallet,2026-08-23T19:00:00
PAY072650,O072537,24134,settled,ach,2026-09-02T11:00:00
PAY072651,O072538,44406,settled,wire,2026-08-25T07:00:00
PAY072652,O072539,25794,settled,card,2026-08-11T18:00:00
PAY072653,O072540,45954,settled,ach,2026-08-11T08:00:00
PAY072654,O072541,33226,settled,wallet,2026-08-08T02:00:00
PAY072655,O072542,29347,settled,wire,2026-08-30T06:00:00
PAY072656,O072543,6075,settled,wire,2026-08-21T15:00:00
PAY072657,O072544,8874,settled,wallet,2026-08-23T15:00:00
PAY072658,O072545,36017,settled,ach,2026-08-10T04:00:00
PAY072659,O072546,7710,settled,card,2026-08-31T11:00:00
PAY072660,O072547,3456,settled,wallet,2026-08-30T06:00:00
PAY072661,O072548,34503,settled,card,2026-08-18T20:00:00
PAY072662,O072549,23535,settled,card,2026-08-27T02:00:00
PAY072663,O072550,10818,settled,ach,2026-08-21T10:00:00
PAY072664,O072551,34307,settled,ach,2026-09-01T16:00:00
PAY072665,O072552,27721,settled,card,2026-08-16T00:00:00
PAY072666,O072553,4266,settled,ach,2026-08-29T19:00:00
PAY072667,O072554,22334,settled,wire,2026-08-26T12:00:00
PAY072668,O072555,31384,settled,wallet,2026-08-16T01:00:00
PAY072669,O072556,38782,settled,wire,2026-08-09T00:00:00
PAY072670,O072557,37410,settled,wire,2026-08-28T16:00:00
PAY072671,O072558,42613,settled,wallet,2026-09-02T09:00:00
PAY072672,O072559,3462,settled,wire,2026-08-31T17:00:00
PAY072673,O072560,40743,settled,wallet,2026-08-24T07:00:00
PAY072674,O072561,44777,settled,ach,2026-08-12T10:00:00
PAY072675,O072562,4158,settled,wire,2026-08-14T19:00:00
PAY072676,O072563,7668,settled,wallet,2026-08-27T14:00:00
PAY072677,O072564,22318,settled,card,2026-08-21T07:00:00
PAY072678,O072565,23590,settled,ach,2026-08-19T09:00:00
PAY072679,O072566,17680,settled,wallet,2026-09-01T19:00:00
PAY072680,O072567,30616,settled,wallet,2026-08-22T10:00:00
PAY072681,O072568,47966,settled,wire,2026-08-13T23:00:00
PAY072682,O072569,4022,settled,wire,2026-08-08T01:00:00
PAY072683,O072570,25852,settled,card,2026-08-12T11:00:00
PAY072684,O072571,7154,settled,ach,2026-08-12T09:00:00
PAY072685,O072572,45455,settled,ach,2026-09-03T23:00:00
PAY072686,O072573,29629,settled,ach,2026-08-18T07:00:00
PAY072687,O072574,33953,settled,card,2026-08-23T22:00:00
PAY072688,O072575,9367,settled,ach,2026-08-13T07:00:00
PAY072689,O072576,19538,settled,wallet,2026-08-17T04:00:00
PAY072690,O072577,22301,settled,wallet,2026-08-24T12:00:00
PAY072691,O072578,30616,settled,ach,2026-08-06T17:00:00
PAY072692,O072579,14415,settled,card,2026-08-12T20:00:00
PAY072693,O072580,5127,settled,wallet,2026-08-20T04:00:00
PAY072694,O072581,29760,settled,card,2026-08-29T09:00:00
PAY072695,O072582,45938,settled,card,2026-08-21T22:00:00
PAY072696,O072583,18362,settled,wallet,2026-08-14T06:00:00
PAY072697,O072584,40345,settled,wallet,2026-08-23T06:00:00
PAY072698,O072585,37900,settled,card,2026-08-17T11:00:00
PAY072699,O072586,35135,settled,wire,2026-08-23T20:00:00
PAY072700,O072587,29632,settled,ach,2026-09-02T06:00:00
PAY072701,O072588,29932,settled,card,2026-08-07T14:00:00
PAY072702,O072589,3202,settled,ach,2026-08-27T21:00:00
PAY072703,O072590,39048,settled,ach,2026-08-27T03:00:00
PAY072704,O072591,27643,settled,ach,2026-08-09T19:00:00
PAY072705,O072592,34358,settled,wire,2026-08-11T03:00:00
PAY072706,O072593,9182,settled,card,2026-08-14T07:00:00
PAY072707,O072594,4662,settled,wallet,2026-08-25T15:00:00
PAY072708,O072595,13197,settled,wallet,2026-08-30T07:00:00
PAY072709,O072596,3565,settled,ach,2026-08-16T06:00:00
PAY072710,O072597,33052,settled,card,2026-08-25T07:00:00
PAY072711,O072598,9261,settled,ach,2026-08-15T12:00:00
PAY072712,O072599,47439,settled,ach,2026-08-29T06:00:00
PAY072713,O072600,25475,settled,ach,2026-09-03T04:00:00
PAY072714,O072601,24628,settled,ach,2026-08-19T21:00:00
PAY072715,O072602,28235,settled,ach,2026-08-21T05:00:00
PAY072716,O072603,45419,settled,ach,2026-08-10T11:00:00
PAY072717,O072604,9941,settled,ach,2026-08-12T12:00:00
PAY072718,O072605,12544,settled,card,2026-08-13T01:00:00
PAY072719,O072606,33309,settled,wallet,2026-08-06T11:00:00
PAY072720,O072607,20854,settled,wire,2026-08-18T22:00:00
PAY072721,O072608,47593,settled,wallet,2026-08-22T12:00:00
PAY072722,O072609,24964,settled,card,2026-08-11T06:00:00
PAY072723,O072610,40621,settled,wire,2026-08-21T11:00:00
PAY072724,O072611,20118,settled,card,2026-09-01T17:00:00
PAY072725,O072612,15052,settled,ach,2026-09-01T04:00:00
PAY072726,O072613,42032,settled,ach,2026-09-03T07:00:00
PAY072727,O072614,34542,settled,wallet,2026-09-03T01:00:00
PAY072728,O072615,17178,settled,card,2026-08-30T01:00:00
PAY072729,O072616,2571,settled,card,2026-08-16T21:00:00
PAY072730,O072617,26993,settled,wire,2026-08-14T03:00:00
PAY072731,O072618,29236,settled,wire,2026-08-09T14:00:00
PAY072732,O072619,37713,settled,wallet,2026-08-18T01:00:00
PAY072733,O072620,32216,settled,wire,2026-08-23T09:00:00
PAY072734,O072621,38472,settled,wire,2026-08-24T18:00:00
PAY072735,O072622,38291,settled,wire,2026-08-15T15:00:00
PAY072736,O072623,19859,settled,card,2026-08-23T16:00:00
PAY072737,O072624,2451,settled,wire,2026-08-17T00:00:00
PAY072738,O072625,42006,settled,ach,2026-09-03T22:00:00
PAY072739,O072626,12998,settled,wallet,2026-08-16T07:00:00
PAY072740,O072627,9013,settled,ach,2026-08-26T10:00:00
PAY072741,O072628,41427,settled,ach,2026-08-08T11:00:00
PAY072742,O072629,39141,settled,wire,2026-08-13T10:00:00
PAY072743,O072630,26336,settled,wire,2026-08-09T13:00:00
PAY072744,O072631,46933,settled,card,2026-08-27T12:00:00
PAY072745,O072632,5248,settled,card,2026-09-04T00:00:00
PAY072746,O072633,42104,settled,wallet,2026-08-26T14:00:00
PAY072747,O072634,13967,settled,wallet,2026-08-29T09:00:00
PAY072748,O072635,1152,settled,wallet,2026-08-09T08:00:00
PAY072749,O072636,31955,settled,card,2026-08-22T09:00:00
PAY072750,O072637,21925,settled,wallet,2026-08-12T06:00:00
PAY072751,O072638,17828,settled,card,2026-08-29T10:00:00
PAY072752,O072639,44678,settled,wallet,2026-08-13T20:00:00
PAY072753,O072640,16097,settled,ach,2026-08-25T13:00:00
PAY072754,O072641,46500,settled,wallet,2026-08-20T16:00:00
PAY072755,O072642,30707,settled,card,2026-08-09T09:00:00
PAY072756,O072643,22291,settled,ach,2026-08-08T06:00:00
PAY072757,O072644,13804,settled,wallet,2026-08-20T10:00:00
PAY072758,O072645,31913,settled,wire,2026-09-01T10:00:00
PAY072759,O072646,34066,settled,wallet,2026-08-18T06:00:00
PAY072760,O072647,7108,settled,ach,2026-09-02T13:00:00
PAY072761,O072648,45995,settled,card,2026-08-10T20:00:00
PAY072762,O072649,22849,settled,wallet,2026-09-01T18:00:00
PAY072763,O072650,18919,settled,ach,2026-08-23T05:00:00
PAY072764,O072651,2264,settled,wire,2026-08-19T02:00:00
PAY072765,O072652,34919,settled,wire,2026-09-01T10:00:00
PAY072766,O072653,14370,settled,wire,2026-08-25T21:00:00
PAY072767,O072654,22318,settled,wire,2026-08-30T15:00:00
PAY072768,O072655,17024,settled,wallet,2026-08-30T03:00:00
PAY072769,O072656,43039,settled,card,2026-08-25T03:00:00
PAY072770,O072657,6379,settled,ach,2026-08-26T08:00:00
PAY072771,O072658,18019,settled,wallet,2026-09-02T04:00:00
PAY072772,O072659,8433,settled,wire,2026-08-08T06:00:00
PAY072773,O072660,18294,settled,wallet,2026-09-03T00:00:00
PAY072774,O072661,46102,settled,wire,2026-08-23T21:00:00
PAY072775,O072662,42327,settled,ach,2026-08-20T01:00:00
PAY072776,O072663,3186,settled,wallet,2026-08-19T05:00:00
PAY072777,O072664,35883,settled,wire,2026-08-22T09:00:00
PAY072778,O072665,20144,settled,wallet,2026-08-06T16:00:00
PAY072779,O072666,8439,settled,ach,2026-08-27T20:00:00
PAY072780,O072667,10588,settled,wire,2026-08-16T00:00:00
PAY072781,O072668,17118,settled,wire,2026-08-21T05:00:00
PAY072782,O072669,23959,settled,card,2026-08-09T20:00:00
PAY072783,O072670,30135,settled,ach,2026-08-31T21:00:00
PAY072784,O072671,5333,settled,card,2026-08-25T18:00:00
PAY072785,O072672,5320,settled,wallet,2026-09-03T19:00:00
PAY072786,O072673,24463,settled,ach,2026-08-09T07:00:00
PAY072787,O072674,29503,settled,ach,2026-08-08T20:00:00
PAY072788,O072675,44642,settled,wallet,2026-08-09T00:00:00
PAY072789,O072676,9859,settled,card,2026-08-07T11:00:00
PAY072790,O072677,38579,settled,ach,2026-08-18T11:00:00
PAY072791,O072678,19108,settled,card,2026-08-26T13:00:00
PAY072792,O072679,31804,settled,card,2026-08-09T13:00:00
PAY072793,O072680,17851,settled,ach,2026-08-26T17:00:00
PAY072794,O072681,1224,settled,wallet,2026-08-07T19:00:00
PAY072795,O072682,2585,settled,ach,2026-09-03T00:00:00
PAY072796,O072683,18856,settled,card,2026-08-12T22:00:00
PAY072797,O072684,12599,settled,ach,2026-08-30T10:00:00
PAY072798,O072685,45757,settled,wallet,2026-09-02T06:00:00
PAY072799,O072686,9715,settled,wallet,2026-08-19T06:00:00
PAY072800,O072687,34037,settled,card,2026-08-30T08:00:00
PAY072801,O072688,28601,settled,ach,2026-08-31T06:00:00
PAY072802,O072689,10263,settled,ach,2026-08-23T03:00:00
PAY072803,O072690,39830,settled,ach,2026-08-20T21:00:00
PAY072804,O072691,38803,settled,wire,2026-08-20T03:00:00
PAY072805,O072692,26032,settled,card,2026-08-22T19:00:00
PAY072806,O072693,21013,settled,wire,2026-08-23T08:00:00
PAY072807,O072694,7271,settled,wire,2026-08-28T08:00:00
PAY072808,O072695,2945,settled,ach,2026-09-02T20:00:00
PAY072809,O072696,26821,settled,card,2026-08-22T11:00:00
PAY072810,O072697,30240,settled,wire,2026-09-02T11:00:00
PAY072811,O072698,4319,settled,wallet,2026-08-07T23:00:00
PAY072812,O072699,35332,settled,wallet,2026-08-15T16:00:00
PAY072813,O072700,43052,settled,ach,2026-08-28T14:00:00
PAY072814,O072701,32782,settled,wallet,2026-08-06T14:00:00
PAY072815,O072702,8427,settled,wallet,2026-08-08T11:00:00
PAY072816,O072703,41693,settled,wire,2026-08-14T20:00:00
PAY072817,O072704,41796,settled,ach,2026-08-31T22:00:00
PAY072818,O072705,38538,settled,wire,2026-08-30T22:00:00
PAY072819,O072706,2122,settled,wallet,2026-09-03T12:00:00
PAY072820,O072707,32000,settled,wire,2026-08-07T16:00:00
PAY072821,O072708,28304,settled,card,2026-08-18T10:00:00
PAY072822,O072709,19151,settled,ach,2026-08-16T04:00:00
PAY072823,O072710,45226,settled,wire,2026-08-09T19:00:00
PAY072824,O072711,35577,settled,ach,2026-08-06T10:00:00
PAY072825,O072712,2710,settled,card,2026-08-31T12:00:00
PAY072826,O072713,29875,settled,ach,2026-08-18T11:00:00
PAY072827,O072714,9920,settled,wallet,2026-08-24T20:00:00
PAY072828,O072715,29365,settled,card,2026-08-26T14:00:00
PAY072829,O072716,5392,settled,wire,2026-08-15T01:00:00
PAY072830,O072717,11542,settled,wire,2026-08-23T12:00:00
PAY072831,O072718,11978,settled,wire,2026-08-30T11:00:00
PAY072832,O072719,3842,settled,wallet,2026-08-21T01:00:00
PAY072833,O072720,39164,settled,card,2026-08-29T20:00:00
PAY072834,O072721,34341,settled,wallet,2026-08-22T00:00:00
PAY072835,O072722,12406,settled,ach,2026-08-28T19:00:00
PAY072836,O072723,18297,settled,wallet,2026-08-19T22:00:00
PAY072837,O072724,18199,settled,ach,2026-08-19T05:00:00
PAY072838,O072725,37816,settled,wallet,2026-09-01T17:00:00
PAY072839,O072726,16776,settled,wire,2026-08-20T16:00:00
PAY072840,O072727,2140,settled,wallet,2026-08-24T20:00:00
PAY072841,O072728,31776,settled,wire,2026-08-10T03:00:00
PAY072842,O072729,13896,settled,card,2026-08-27T19:00:00
PAY072843,O072730,4772,settled,ach,2026-08-13T07:00:00
PAY072844,O072731,8400,settled,card,2026-08-17T11:00:00
PAY072845,O072732,4297,settled,card,2026-08-22T19:00:00
PAY072846,O072733,47831,settled,wallet,2026-08-20T13:00:00
PAY072847,O072734,15719,settled,wire,2026-08-21T02:00:00
PAY072848,O072735,19694,settled,ach,2026-09-04T02:00:00
PAY072849,O072736,6471,settled,card,2026-08-06T15:00:00
PAY072850,O072737,20038,settled,wallet,2026-09-01T08:00:00
PAY072851,O072738,16851,settled,wire,2026-08-22T10:00:00
PAY072852,O072739,19751,settled,wallet,2026-08-28T01:00:00
PAY072853,O072740,30235,settled,ach,2026-08-09T15:00:00
PAY072854,O072741,9469,settled,wire,2026-08-29T19:00:00
PAY072855,O072742,37487,settled,ach,2026-08-21T07:00:00
PAY072856,O072743,21953,settled,wire,2026-08-22T04:00:00
PAY072857,O072744,9905,settled,ach,2026-08-29T04:00:00
PAY072858,O072745,3678,settled,ach,2026-08-15T00:00:00
PAY072859,O072746,38550,settled,card,2026-08-23T09:00:00
PAY072860,O072747,28795,settled,ach,2026-08-19T00:00:00
PAY072861,O072748,15502,settled,wire,2026-08-28T10:00:00
PAY072862,O072749,36463,settled,wire,2026-08-19T19:00:00
PAY072863,O072750,38177,settled,wallet,2026-08-22T16:00:00
PAY072864,O072751,13442,settled,card,2026-08-18T16:00:00
PAY072865,O072752,43947,settled,ach,2026-08-11T17:00:00
PAY072866,O072753,31271,settled,ach,2026-08-14T19:00:00
PAY072867,O072754,2830,settled,ach,2026-08-19T09:00:00
PAY072868,O072755,47590,settled,wallet,2026-09-02T04:00:00
PAY072869,O072756,27599,settled,wallet,2026-08-12T11:00:00
PAY072870,O072757,1706,settled,ach,2026-08-26T02:00:00
PAY072871,O072758,16718,settled,wire,2026-09-01T23:00:00
PAY072872,O072759,25958,settled,wallet,2026-08-09T02:00:00
PAY072873,O072760,21098,settled,wire,2026-08-16T14:00:00
PAY072874,O072761,8619,settled,wallet,2026-08-09T20:00:00
PAY072875,O072762,26135,settled,card,2026-09-02T03:00:00
PAY072876,O072763,32325,settled,wallet,2026-08-29T05:00:00
PAY072877,O072764,31738,settled,card,2026-08-31T15:00:00
PAY072878,O072765,23555,settled,wallet,2026-08-12T12:00:00
PAY072879,O072766,31251,settled,card,2026-08-12T04:00:00
PAY072880,O072767,4855,settled,ach,2026-08-08T11:00:00
PAY072881,O072768,14646,settled,wire,2026-08-16T05:00:00
PAY072882,O072769,15295,settled,wallet,2026-08-09T23:00:00
PAY072883,O072770,14698,settled,wallet,2026-08-21T12:00:00
PAY072884,O072771,38924,settled,card,2026-08-15T14:00:00
PAY072885,O072772,8680,settled,wallet,2026-08-25T00:00:00
PAY072886,O072773,12753,settled,card,2026-09-02T10:00:00
PAY072887,O072774,46277,settled,wallet,2026-08-12T05:00:00
PAY072888,O072775,47546,settled,wallet,2026-08-22T10:00:00
PAY072889,O072776,33138,settled,card,2026-08-15T15:00:00
PAY072890,O072777,2540,settled,card,2026-08-17T06:00:00
PAY072891,O072778,29630,settled,card,2026-08-16T19:00:00
PAY072892,O072779,24552,settled,ach,2026-08-30T02:00:00
PAY072893,O072780,36587,settled,ach,2026-08-11T00:00:00
PAY072894,O072781,7833,settled,ach,2026-08-26T18:00:00
PAY072895,O072782,5363,settled,wallet,2026-08-21T12:00:00
PAY072896,O072783,25870,settled,card,2026-08-20T11:00:00
PAY072897,O072784,24236,settled,ach,2026-08-26T06:00:00
PAY072898,O072785,11869,settled,wire,2026-08-28T15:00:00
PAY072899,O072786,4267,settled,ach,2026-09-01T08:00:00
PAY072900,O072787,26210,settled,ach,2026-08-21T05:00:00
PAY072901,O072788,36541,settled,card,2026-08-27T06:00:00
PAY072902,O072789,30011,settled,wire,2026-08-15T06:00:00
PAY072903,O072790,7997,settled,wallet,2026-08-20T00:00:00
PAY072904,O072791,6477,settled,card,2026-08-19T22:00:00
PAY072905,O072792,14735,settled,wallet,2026-08-11T22:00:00
PAY072906,O072793,31479,settled,wire,2026-08-21T02:00:00
PAY072907,O072794,41484,settled,wallet,2026-08-20T02:00:00
PAY072908,O072795,38416,settled,card,2026-09-01T00:00:00
PAY072909,O072796,5899,settled,card,2026-08-16T06:00:00
PAY072910,O072797,3870,settled,ach,2026-08-27T06:00:00
PAY072911,O072798,4262,settled,ach,2026-08-23T04:00:00
PAY072912,O072799,23370,settled,wallet,2026-08-14T16:00:00
PAY072913,O072800,1749,settled,ach,2026-08-07T02:00:00
PAY072914,O072801,30841,settled,card,2026-09-02T07:00:00
PAY072915,O072802,18992,settled,wire,2026-08-10T04:00:00
PAY072916,O072803,35113,settled,wire,2026-08-18T14:00:00
PAY072917,O072804,18866,settled,card,2026-08-28T21:00:00
PAY072918,O072805,46391,settled,wire,2026-09-01T13:00:00
PAY072919,O072806,45357,settled,card,2026-08-12T18:00:00
PAY072920,O072807,24760,settled,card,2026-08-27T11:00:00
PAY072921,O072808,24675,settled,wire,2026-08-22T07:00:00
PAY072922,O072809,43636,settled,card,2026-08-20T01:00:00
PAY072923,O072810,46279,settled,card,2026-08-13T10:00:00
PAY072924,O072811,1881,settled,card,2026-08-16T20:00:00
PAY072925,O072812,4882,settled,ach,2026-08-15T06:00:00
PAY072926,O072813,46261,settled,wire,2026-08-30T21:00:00
PAY072927,O072814,34821,settled,ach,2026-08-17T09:00:00
PAY072928,O072815,35455,settled,card,2026-08-29T10:00:00
PAY072929,O072816,15465,settled,wire,2026-08-13T00:00:00
PAY072930,O072817,39362,settled,card,2026-08-27T16:00:00
PAY072931,O072818,16163,settled,card,2026-08-14T00:00:00
PAY072932,O072819,40926,settled,wallet,2026-09-03T14:00:00
PAY072933,O072820,13416,settled,wallet,2026-08-23T14:00:00
PAY072934,O072821,44926,settled,wallet,2026-08-18T04:00:00
PAY072935,O072822,25679,settled,wallet,2026-08-12T08:00:00
PAY072936,O072823,8836,settled,ach,2026-08-21T16:00:00
PAY072937,O072824,21942,settled,card,2026-08-29T01:00:00
PAY072938,O072825,14661,settled,wire,2026-08-17T17:00:00
PAY072939,O072826,29011,settled,wire,2026-08-22T21:00:00
PAY072940,O072827,9595,settled,card,2026-08-26T03:00:00
PAY072941,O072828,2658,settled,ach,2026-08-19T07:00:00
PAY072942,O072829,42968,settled,wallet,2026-08-16T17:00:00
PAY072943,O072830,36988,settled,ach,2026-08-18T17:00:00
PAY072944,O072831,12703,settled,card,2026-08-19T00:00:00
PAY072945,O072832,30092,settled,ach,2026-08-23T06:00:00
PAY072946,O072833,27447,settled,wire,2026-08-25T10:00:00
PAY072947,O072834,35619,settled,ach,2026-09-02T17:00:00
PAY072948,O072835,3408,settled,wire,2026-08-13T09:00:00
PAY072949,O072836,18725,settled,wallet,2026-08-09T23:00:00
