settlement_id,payment_id,expected_amt,actual_amt,status,ts
SET095894,PAY096033,11166,11166,settled,2026-08-27T22:00:00
SET095895,PAY096034,11478,11478,settled,2026-08-15T14:00:00
SET095896,PAY096035,39282,39282,settled,2026-08-24T14:00:00
SET095897,PAY096036,9234,9234,settled,2026-08-18T23:00:00
SET095898,PAY096037,37515,37515,settled,2026-08-25T17:00:00
SET095899,PAY096038,10573,10573,settled,2026-08-12T00:00:00
SET095900,PAY096039,21404,21404,settled,2026-08-25T22:00:00
SET095901,PAY096040,3238,3238,settled,2026-08-31T21:00:00
SET095902,PAY096041,4070,4070,settled,2026-08-18T22:00:00
SET095903,PAY096042,26501,26501,settled,2026-08-21T10:00:00
SET095904,PAY096043,6553,6553,settled,2026-08-27T19:00:00
SET095905,PAY096044,15722,15722,settled,2026-08-22T14:00:00
SET095906,PAY096045,32809,32809,settled,2026-08-29T05:00:00
SET095907,PAY096046,30739,30739,settled,2026-08-23T11:00:00
SET095908,PAY096047,28125,28125,settled,2026-08-16T16:00:00
SET095909,PAY096048,25261,25261,settled,2026-09-01T06:00:00
SET095910,PAY096049,17021,17021,settled,2026-08-23T21:00:00
SET095911,PAY096050,23978,23978,settled,2026-08-07T20:00:00
SET095912,PAY096051,23891,23891,settled,2026-09-01T03:00:00
SET095913,PAY096052,28869,28869,settled,2026-08-24T03:00:00
SET095914,PAY096053,3608,3608,settled,2026-08-07T00:00:00
SET095915,PAY096054,44564,44564,settled,2026-08-08T04:00:00
SET095916,PAY096055,20244,20244,settled,2026-08-23T07:00:00
SET095917,PAY096056,6348,6348,settled,2026-08-29T18:00:00
SET095918,PAY096057,13565,13565,settled,2026-08-20T11:00:00
SET095919,PAY096058,36239,36239,settled,2026-08-12T07:00:00
SET095920,PAY096059,12946,12946,settled,2026-08-14T07:00:00
SET095921,PAY096060,25835,25835,settled,2026-08-30T10:00:00
SET095922,PAY096061,40726,40726,settled,2026-08-10T23:00:00
SET095923,PAY096062,5275,5275,settled,2026-08-26T20:00:00
SET095924,PAY096063,31431,31431,settled,2026-08-13T10:00:00
SET095925,PAY096064,31300,31300,settled,2026-09-01T04:00:00
SET095926,PAY096065,28765,28765,settled,2026-08-17T06:00:00
SET095927,PAY096066,33193,33193,settled,2026-08-10T01:00:00
SET095928,PAY096067,41031,41031,settled,2026-08-17T08:00:00
SET095929,PAY096068,18346,18346,settled,2026-08-31T01:00:00
SET095930,PAY096069,29871,29871,settled,2026-08-23T16:00:00
SET095931,PAY096070,7038,7038,settled,2026-09-03T14:00:00
SET095932,PAY096071,42178,42178,settled,2026-08-19T10:00:00
SET095933,PAY096072,39398,39398,settled,2026-08-14T00:00:00
SET095934,PAY096073,36125,36125,settled,2026-08-26T21:00:00
SET095935,PAY096074,32149,32149,settled,2026-09-03T05:00:00
SET095936,PAY096075,5646,5646,settled,2026-08-24T11:00:00
SET095937,PAY096076,14666,14666,settled,2026-08-22T02:00:00
SET095938,PAY096077,24226,24226,settled,2026-08-23T12:00:00
SET095939,PAY096078,13339,13339,settled,2026-08-06T19:00:00
SET095940,PAY096079,18743,18743,settled,2026-08-31T15:00:00
SET095941,PAY096080,6676,6676,settled,2026-08-16T12:00:00
SET095942,PAY096081,46126,46126,settled,2026-08-15T16:00:00
SET095943,PAY096082,19656,19656,settled,2026-08-06T20:00:00
SET095944,PAY096083,24707,24707,settled,2026-08-08T08:00:00
SET095945,PAY096084,36963,36963,settled,2026-08-27T17:00:00
SET095946,PAY096085,46519,46519,settled,2026-08-23T09:00:00
SET095947,PAY096086,22702,22702,settled,2026-08-09T15:00:00
SET095948,PAY096087,40302,40302,settled,2026-08-19T12:00:00
SET095949,PAY096088,36193,36193,settled,2026-08-27T16:00:00
SET095950,PAY096089,7435,7435,settled,2026-08-28T03:00:00
SET095951,PAY096090,20680,20680,settled,2026-08-11T16:00:00
SET095952,PAY096091,4886,4886,settled,2026-08-21T18:00:00
SET095953,PAY096092,16450,16450,settled,2026-08-10T11:00:00
SET095954,PAY096093,12150,12150,settled,2026-08-31T01:00:00
SET095955,PAY096094,18765,18765,settled,2026-08-16T03:00:00
SET095956,PAY096095,39522,39522,settled,2026-09-02T01:00:00
SET095957,PAY096096,35356,35356,settled,2026-09-02T10:00:00
SET095958,PAY096097,33857,33857,settled,2026-08-19T17:00:00
SET095959,PAY096098,26435,26435,settled,2026-08-30T21:00:00
SET095960,PAY096099,15948,15948,settled,2026-08-11T01:00:00
SET095961,PAY096100,4679,4679,settled,2026-08-30T12:00:00
SET095962,PAY096101,4595,4595,settled,2026-08-08T18:00:00
SET095963,PAY096102,35503,35503,settled,2026-08-13T08:00:00
SET095964,PAY096103,40029,40029,settled,2026-09-03T09:00:00
SET095965,PAY096104,17896,17896,settled,2026-08-20T00:00:00
SET095966,PAY096105,44626,44626,settled,2026-08-31T19:00:00
SET095967,PAY096106,37810,37810,settled,2026-09-03T23:00:00
SET095968,PAY096107,6837,6837,settled,2026-08-28T12:00:00
SET095969,PAY096108,5030,5030,settled,2026-08-29T21:00:00
SET095970,PAY096109,40864,40864,settled,2026-08-21T16:00:00
SET095971,PAY096110,46753,46753,settled,2026-09-04T04:00:00
SET095972,PAY096111,36677,36677,settled,2026-09-01T03:00:00
SET095973,PAY096112,28582,28582,settled,2026-08-31T02:00:00
SET095974,PAY096113,35410,35410,settled,2026-08-08T00:00:00
SET095975,PAY096114,23387,23387,settled,2026-08-09T17:00:00
SET095976,PAY096115,34569,34569,settled,2026-08-26T11:00:00
SET095977,PAY096116,21013,21013,settled,2026-09-02T01:00:00
SET095978,PAY096117,20622,20622,settled,2026-08-11T12:00:00
SET095979,PAY096118,46460,46460,settled,2026-09-02T08:00:00
SET095980,PAY096119,38525,38525,settled,2026-09-01T18:00:00
SET095981,PAY096120,41218,41218,settled,2026-09-03T13:00:00
SET095982,PAY096121,8874,8874,settled,2026-08-08T10:00:00
SET095983,PAY096122,11904,11904,settled,2026-08-26T10:00:00
SET095984,PAY096123,8393,8393,settled,2026-08-12T03:00:00
SET095985,PAY096124,46047,46047,settled,2026-08-29T05:00:00
SET095986,PAY096125,28849,28849,settled,2026-08-22T05:00:00
SET095987,PAY096126,1514,1514,settled,2026-08-08T20:00:00
SET095988,PAY096127,35522,35522,settled,2026-08-30T15:00:00
SET095989,PAY096128,44882,44882,settled,2026-08-18T19:00:00
SET095990,PAY096129,29304,29304,settled,2026-08-20T10:00:00
SET095991,PAY096130,27436,27436,settled,2026-08-12T02:00:00
SET095992,PAY096131,6095,6095,settled,2026-08-07T14:00:00
SET095993,PAY096132,21406,21406,settled,2026-09-04T10:00:00
SET095994,PAY096133,40357,40357,settled,2026-08-27T18:00:00
SET095995,PAY096134,21560,21560,settled,2026-09-03T14:00:00
SET095996,PAY096135,40544,40544,settled,2026-08-13T23:00:00
SET095997,PAY096136,17766,17766,settled,2026-08-19T18:00:00
SET095998,PAY096137,15380,15380,settled,2026-08-22T11:00:00
SET095999,PAY096138,16344,16344,settled,2026-09-03T10:00:00
SET096000,PAY096139,16754,16754,settled,2026-08-15T01:00:00
SET096001,PAY096140,11816,11816,settled,2026-09-02T19:00:00
SET096002,PAY096141,4731,4731,settled,2026-08-22T17:00:00
SET096003,PAY096142,10626,10626,settled,2026-09-04T01:00:00
SET096004,PAY096143,17176,17176,settled,2026-08-29T01:00:00
SET096005,PAY096144,15035,15035,settled,2026-08-16T04:00:00
SET096006,PAY096145,16717,16717,settled,2026-08-28T16:00:00
SET096007,PAY096146,5117,5117,settled,2026-08-29T21:00:00
SET096008,PAY096147,13934,13934,settled,2026-08-20T16:00:00
SET096009,PAY096148,16751,16751,settled,2026-08-29T22:00:00
SET096010,PAY096149,3110,3110,settled,2026-08-11T15:00:00
SET096011,PAY096150,18199,18199,settled,2026-08-18T11:00:00
SET096012,PAY096151,44080,44080,settled,2026-08-25T09:00:00
SET096013,PAY096152,25776,25776,settled,2026-08-12T18:00:00
SET096014,PAY096153,23916,23916,settled,2026-08-24T06:00:00
SET096015,PAY096154,29990,29990,settled,2026-08-30T15:00:00
SET096016,PAY096155,40007,40007,settled,2026-08-18T03:00:00
SET096017,PAY096156,14075,14075,settled,2026-08-21T22:00:00
SET096018,PAY096157,26336,26336,settled,2026-08-12T03:00:00
SET096019,PAY096158,14970,14970,settled,2026-08-31T12:00:00
SET096020,PAY096159,11527,11527,settled,2026-08-08T05:00:00
SET096021,PAY096160,13025,12500,settled,2026-08-21T09:00:00
SET096022,PAY096161,40178,40178,settled,2026-08-20T19:00:00
SET096023,PAY096162,30870,30870,settled,2026-08-15T04:00:00
SET096024,PAY096163,22184,22184,settled,2026-08-25T11:00:00
SET096025,PAY096164,1261,1261,settled,2026-08-15T16:00:00
SET096026,PAY096165,2090,2090,settled,2026-08-21T15:00:00
SET096027,PAY096166,44084,44084,settled,2026-08-11T23:00:00
SET096028,PAY096167,38198,38198,settled,2026-08-29T01:00:00
SET096029,PAY096168,3114,3114,settled,2026-08-31T12:00:00
SET096030,PAY096169,9479,9479,settled,2026-09-03T16:00:00
SET096031,PAY096170,15137,15137,settled,2026-08-29T03:00:00
SET096032,PAY096171,27157,27157,settled,2026-08-11T12:00:00
SET096033,PAY096172,31596,31596,settled,2026-08-29T03:00:00
SET096034,PAY096173,46701,46701,settled,2026-08-23T04:00:00
SET096035,PAY096174,33522,33522,settled,2026-08-17T18:00:00
SET096036,PAY096175,19391,19391,settled,2026-08-25T20:00:00
SET096037,PAY096176,18361,18361,settled,2026-08-11T12:00:00
SET096038,PAY096177,24092,24092,settled,2026-08-18T21:00:00
SET096039,PAY096178,20078,20078,settled,2026-08-22T11:00:00
SET096040,PAY096179,42706,42706,settled,2026-08-30T15:00:00
SET096041,PAY096180,14750,14750,settled,2026-08-26T09:00:00
SET096042,PAY096181,2041,2041,settled,2026-08-10T13:00:00
SET096043,PAY096182,32076,32076,settled,2026-08-19T01:00:00
SET096044,PAY096183,21921,21921,settled,2026-08-12T20:00:00
SET096045,PAY096184,7969,7969,settled,2026-08-08T05:00:00
SET096046,PAY096185,5425,5425,settled,2026-08-07T23:00:00
SET096047,PAY096186,1120,1120,settled,2026-09-02T06:00:00
SET096048,PAY096187,5440,5440,settled,2026-08-20T09:00:00
SET096049,PAY096188,16597,16597,settled,2026-08-23T21:00:00
SET096050,PAY096189,14609,14609,settled,2026-08-18T17:00:00
SET096051,PAY096190,39717,39717,settled,2026-08-18T18:00:00
SET096052,PAY096191,19415,19415,settled,2026-08-22T03:00:00
SET096053,PAY096192,24187,24187,settled,2026-08-20T14:00:00
SET096054,PAY096193,41672,41672,settled,2026-08-15T15:00:00
SET096055,PAY096194,25834,25834,settled,2026-08-23T15:00:00
SET096056,PAY096195,31942,31942,settled,2026-08-10T09:00:00
SET096057,PAY096196,17878,17878,settled,2026-09-03T13:00:00
SET096058,PAY096197,19279,19279,settled,2026-08-10T17:00:00
SET096059,PAY096198,35062,35062,settled,2026-09-02T08:00:00
SET096060,PAY096199,26773,26773,settled,2026-08-29T21:00:00
SET096061,PAY096200,24597,24597,settled,2026-08-31T04:00:00
SET096062,PAY096201,32500,32500,settled,2026-08-15T00:00:00
SET096063,PAY096202,34368,34368,settled,2026-08-22T08:00:00
SET096064,PAY096203,15113,15113,settled,2026-08-20T13:00:00
SET096065,PAY096204,10261,10261,settled,2026-09-04T05:00:00
SET096066,PAY096205,36348,36348,settled,2026-08-14T13:00:00
SET096067,PAY096206,30028,30028,settled,2026-08-23T18:00:00
SET096068,PAY096207,39621,39621,settled,2026-09-02T02:00:00
SET096069,PAY096208,19422,19422,settled,2026-08-11T23:00:00
SET096070,PAY096209,2763,2763,settled,2026-08-25T13:00:00
SET096071,PAY096210,16151,16151,settled,2026-08-19T15:00:00
SET096072,PAY096211,25393,25393,settled,2026-08-26T10:00:00
SET096073,PAY096212,27264,27264,settled,2026-08-12T07:00:00
SET096074,PAY096213,16839,16839,settled,2026-08-20T04:00:00
SET096075,PAY096214,11051,11051,settled,2026-08-31T14:00:00
SET096076,PAY096215,25991,25991,settled,2026-08-24T02:00:00
SET096077,PAY096216,17350,17350,settled,2026-09-01T16:00:00
SET096078,PAY096217,5040,5040,settled,2026-09-01T03:00:00
SET096079,PAY096218,18831,18831,settled,2026-08-08T06:00:00
SET096080,PAY096219,28092,28092,settled,2026-08-13T17:00:00
SET096081,PAY096220,13866,13866,settled,2026-08-21T04:00:00
SET096082,PAY096221,31510,31510,settled,2026-08-19T13:00:00
SET096083,PAY096222,22437,22437,settled,2026-08-17T16:00:00
SET096084,PAY096223,27571,27571,settled,2026-08-14T08:00:00
SET096085,PAY096224,5011,5011,settled,2026-08-18T06:00:00
SET096086,PAY096225,27804,27804,settled,2026-08-31T22:00:00
SET096087,PAY096226,5083,5083,settled,2026-08-07T17:00:00
SET096088,PAY096227,2480,2480,settled,2026-08-30T19:00:00
SET096089,PAY096228,22356,22356,settled,2026-08-06T16:00:00
SET096090,PAY096229,25623,25623,settled,2026-08-26T00:00:00
SET096091,PAY096230,21536,21536,settled,2026-08-25T18:00:00
SET096092,PAY096231,29503,29503,settled,2026-08-24T23:00:00
SET096093,PAY096232,8926,8926,settled,2026-08-08T23:00:00
SET096094,PAY096233,44431,44431,settled,2026-08-16T19:00:00
SET096095,PAY096234,8677,8677,settled,2026-08-16T02:00:00
SET096096,PAY096235,42592,42592,settled,2026-08-12T20:00:00
SET096097,PAY096236,5173,5173,settled,2026-08-23T03:00:00
SET096098,PAY096237,5173,5173,settled,2026-08-23T03:00:00
SET096099,PAY096238,25672,25672,settled,2026-08-23T18:00:00
SET096100,PAY096239,36577,36577,settled,2026-08-18T04:00:00
SET096101,PAY096240,2180,2180,settled,2026-09-02T14:00:00
SET096102,PAY096241,25492,25492,settled,2026-08-21T03:00:00
SET096103,PAY096242,18525,18525,settled,2026-09-03T09:00:00
SET096104,PAY096243,30424,30424,settled,2026-08-27T16:00:00
SET096105,PAY096244,27481,27481,settled,2026-08-25T04:00:00
SET096106,PAY096245,27570,27570,settled,2026-08-16T15:00:00
SET096107,PAY096246,28238,28238,settled,2026-08-20T12:00:00
SET096108,PAY096247,45286,45286,settled,2026-08-14T10:00:00
SET096109,PAY096248,45642,45642,settled,2026-08-07T01:00:00
SET096110,PAY096249,6615,6615,settled,2026-08-20T18:00:00
SET096111,PAY096250,20242,20242,settled,2026-08-19T05:00:00
SET096112,PAY096251,44960,44960,settled,2026-09-02T02:00:00
SET096113,PAY096252,21747,21747,settled,2026-09-03T21:00:00
SET096114,PAY096253,12264,12264,settled,2026-09-02T22:00:00
SET096115,PAY096254,15838,15838,settled,2026-08-28T12:00:00
SET096116,PAY096255,8066,8066,settled,2026-08-17T11:00:00
SET096117,PAY096256,37039,37039,settled,2026-08-17T14:00:00
SET096118,PAY096257,18057,18057,settled,2026-08-10T16:00:00
SET096119,PAY096258,35662,35662,settled,2026-08-11T21:00:00
SET096120,PAY096259,19354,19354,settled,2026-09-03T21:00:00
SET096121,PAY096260,42777,42777,settled,2026-08-27T09:00:00
SET096122,PAY096261,19081,19081,settled,2026-08-11T01:00:00
SET096123,PAY096262,28326,28326,settled,2026-09-04T09:00:00
SET096124,PAY096263,24711,24711,settled,2026-08-23T05:00:00
SET096125,PAY096264,23316,23316,settled,2026-08-08T02:00:00
SET096126,PAY096265,36566,36566,settled,2026-08-30T07:00:00
SET096127,PAY096266,37531,37531,settled,2026-08-08T21:00:00
SET096128,PAY096267,2966,2966,settled,2026-08-17T14:00:00
SET096129,PAY096268,24590,24590,settled,2026-08-12T08:00:00
SET096130,PAY096269,19625,19625,settled,2026-08-23T04:00:00
SET096131,PAY096270,22699,22699,settled,2026-08-11T15:00:00
SET096132,PAY096271,21792,21792,settled,2026-08-30T08:00:00
SET096133,PAY096272,2349,2349,settled,2026-08-28T15:00:00
SET096134,PAY096273,16583,16583,settled,2026-08-28T20:00:00
SET096135,PAY096274,25550,25550,settled,2026-08-24T20:00:00
SET096136,PAY096275,13379,13379,settled,2026-09-01T13:00:00
SET096137,PAY096276,39013,39013,settled,2026-08-16T08:00:00
SET096138,PAY096277,34204,34204,settled,2026-09-01T16:00:00
SET096139,PAY096278,32588,32588,settled,2026-08-22T18:00:00
SET096140,PAY096279,32094,32094,settled,2026-08-20T08:00:00
SET096141,PAY096280,32798,32798,settled,2026-08-28T17:00:00
SET096142,PAY096281,38170,38170,settled,2026-08-19T21:00:00
SET096143,PAY096282,44171,44171,settled,2026-08-26T15:00:00
SET096144,PAY096283,35533,35533,settled,2026-08-08T09:00:00
SET096145,PAY096284,18761,18761,settled,2026-08-30T06:00:00
SET096146,PAY096285,31394,31394,settled,2026-08-23T22:00:00
SET096147,PAY096286,21604,21604,settled,2026-08-29T17:00:00
SET096148,PAY096287,11616,11616,settled,2026-08-08T23:00:00
SET096149,PAY096288,37682,37682,settled,2026-08-22T12:00:00
SET096150,PAY096289,30464,30464,settled,2026-08-17T07:00:00
SET096151,PAY096290,35057,35057,settled,2026-08-20T00:00:00
SET096152,PAY096291,40774,40774,settled,2026-08-10T14:00:00
SET096153,PAY096292,3957,3957,settled,2026-08-12T13:00:00
SET096154,PAY096293,32259,32259,settled,2026-08-22T21:00:00
SET096155,PAY096294,34559,34559,settled,2026-08-06T21:00:00
SET096156,PAY096295,2120,2120,settled,2026-08-07T15:00:00
SET096157,PAY096296,8410,8410,settled,2026-08-16T16:00:00
SET096158,PAY096297,39682,39682,settled,2026-09-03T22:00:00
SET096159,PAY096298,33478,33478,settled,2026-08-22T22:00:00
SET096160,PAY096299,15439,15439,settled,2026-08-16T22:00:00
SET096161,PAY096300,15695,15695,settled,2026-09-03T23:00:00
SET096162,PAY096301,24336,24336,settled,2026-08-12T17:00:00
SET096163,PAY096302,19708,19708,settled,2026-09-02T14:00:00
SET096164,PAY096303,24883,24883,settled,2026-08-10T06:00:00
SET096165,PAY096304,13591,13591,settled,2026-08-23T08:00:00
SET096166,PAY096305,2546,2546,settled,2026-08-06T21:00:00
SET096167,PAY096306,14306,14306,settled,2026-08-29T03:00:00
SET096168,PAY096307,22090,22090,settled,2026-08-11T17:00:00
SET096169,PAY096308,28992,28992,settled,2026-08-12T04:00:00
SET096170,PAY096309,25033,25033,settled,2026-08-23T21:00:00
SET096171,PAY096310,41982,41982,settled,2026-08-12T13:00:00
SET096172,PAY096311,38795,38795,settled,2026-08-18T11:00:00
SET096173,PAY096312,19600,19600,settled,2026-08-18T20:00:00
SET096174,PAY096313,4021,4021,settled,2026-08-26T19:00:00
SET096175,PAY096314,6699,6699,settled,2026-08-19T14:00:00
SET096176,PAY096315,15132,15132,settled,2026-08-30T02:00:00
SET096177,PAY096316,22696,22696,settled,2026-08-10T07:00:00
SET096178,PAY096317,43279,43279,settled,2026-08-17T21:00:00
SET096179,PAY096318,12727,12727,settled,2026-08-29T07:00:00
SET096180,PAY096319,43627,43627,settled,2026-08-07T13:00:00
SET096181,PAY096320,10198,10198,settled,2026-08-17T03:00:00
SET096182,PAY096321,4905,4905,settled,2026-08-18T08:00:00
SET096183,PAY096322,11422,11422,settled,2026-08-29T23:00:00
SET096184,PAY096323,2316,1978,settled,2026-09-02T12:00:00
SET096185,PAY096324,43094,43094,settled,2026-08-20T10:00:00
SET096186,PAY096325,19856,19856,settled,2026-08-18T06:00:00
SET096187,PAY096326,22590,22590,settled,2026-08-18T15:00:00
SET096188,PAY096327,3215,3215,settled,2026-09-02T11:00:00
SET096189,PAY096328,5242,5242,settled,2026-08-16T14:00:00
SET096190,PAY096329,23851,23851,settled,2026-08-24T13:00:00
SET096191,PAY096330,25622,25622,settled,2026-08-21T10:00:00
SET096192,PAY096331,14287,14287,settled,2026-08-19T23:00:00
SET096193,PAY096332,9211,9211,settled,2026-08-16T20:00:00
SET096194,PAY096333,40506,40506,settled,2026-08-16T13:00:00
SET096195,PAY096334,35817,35817,settled,2026-08-10T08:00:00
SET096196,PAY096335,21811,21811,settled,2026-08-06T13:00:00
SET096197,PAY096336,2284,2284,settled,2026-08-30T22:00:00
SET096198,PAY096337,9318,9318,settled,2026-08-27T00:00:00
SET096199,PAY096338,23425,23425,settled,2026-09-01T02:00:00
SET096200,PAY096339,11055,11055,settled,2026-08-27T05:00:00
SET096201,PAY096340,43222,43222,settled,2026-09-04T04:00:00
SET096202,PAY096341,44575,44575,settled,2026-08-11T20:00:00
SET096203,PAY096342,20695,20695,settled,2026-08-10T23:00:00
SET096204,PAY096343,2781,2781,settled,2026-08-18T23:00:00
SET096205,PAY096344,11659,11659,settled,2026-08-30T13:00:00
SET096206,PAY096345,1885,1885,settled,2026-08-15T04:00:00
SET096207,PAY096346,14253,14253,settled,2026-08-22T22:00:00
SET096208,PAY096347,32480,32480,settled,2026-09-02T23:00:00
SET096209,PAY096348,34372,34372,settled,2026-08-10T10:00:00
SET096210,PAY096349,28332,28332,settled,2026-08-11T02:00:00
SET096211,PAY096350,43892,43892,settled,2026-08-06T23:00:00
SET096212,PAY096351,35407,35407,settled,2026-08-29T10:00:00
SET096213,PAY096352,35207,35207,settled,2026-08-22T12:00:00
SET096214,PAY096353,25454,25454,settled,2026-08-09T13:00:00
SET096215,PAY096354,32345,32345,settled,2026-08-08T21:00:00
SET096216,PAY096355,9893,9893,settled,2026-08-10T17:00:00
SET096217,PAY096356,18313,18313,settled,2026-08-13T00:00:00
SET096218,PAY096357,39078,39078,settled,2026-08-07T01:00:00
SET096219,PAY096358,26994,26994,settled,2026-08-30T02:00:00
SET096220,PAY096359,40904,40904,settled,2026-08-31T21:00:00
SET096221,PAY096360,45511,45511,settled,2026-08-19T04:00:00
SET096222,PAY096361,16897,16897,settled,2026-08-11T21:00:00
SET096223,PAY096362,38944,38944,settled,2026-09-03T16:00:00
SET096224,PAY096363,2600,2600,settled,2026-08-23T07:00:00
SET096225,PAY096364,7000,7000,settled,2026-08-15T09:00:00
SET096226,PAY096365,27168,27168,settled,2026-08-25T11:00:00
SET096227,PAY096366,5715,5715,settled,2026-08-24T13:00:00
SET096228,PAY096367,30381,30381,settled,2026-08-18T21:00:00
SET096229,PAY096368,38873,38873,settled,2026-08-26T15:00:00
SET096230,PAY096369,32262,32262,settled,2026-09-01T00:00:00
SET096231,PAY096370,4878,4878,settled,2026-08-18T18:00:00
SET096232,PAY096371,34312,34312,settled,2026-08-19T05:00:00
SET096233,PAY096372,16743,16743,settled,2026-08-22T12:00:00
SET096234,PAY096373,28837,28837,settled,2026-08-22T15:00:00
SET096235,PAY096374,39226,39226,settled,2026-08-08T04:00:00
SET096236,PAY096375,975,975,settled,2026-08-12T17:00:00
SET096237,PAY096376,9231,9231,settled,2026-08-08T14:00:00
SET096238,PAY096377,32291,32291,settled,2026-08-18T07:00:00
SET096239,PAY096378,12884,12884,settled,2026-09-01T16:00:00
SET096240,PAY096379,36944,36944,settled,2026-08-31T17:00:00
SET096241,PAY096380,39444,39444,settled,2026-08-12T01:00:00
SET096242,PAY096381,2743,2743,settled,2026-08-16T14:00:00
SET096243,PAY096382,3381,3381,settled,2026-08-11T22:00:00
SET096244,PAY096383,20171,20171,settled,2026-09-03T09:00:00
SET096245,PAY096384,32852,32852,settled,2026-08-16T11:00:00
SET096246,PAY096385,21414,21414,settled,2026-09-03T20:00:00
SET096247,PAY096386,40138,40138,settled,2026-08-14T19:00:00
SET096248,PAY096387,43539,43539,settled,2026-08-29T12:00:00
SET096249,PAY096388,24318,24318,settled,2026-08-12T20:00:00
SET096250,PAY096389,30635,30635,settled,2026-08-08T19:00:00
SET096251,PAY096390,44091,44091,settled,2026-08-26T08:00:00
SET096252,PAY096391,36272,36272,settled,2026-08-23T04:00:00
SET096253,PAY096392,17662,17662,settled,2026-09-01T23:00:00
SET096254,PAY096393,3338,3338,settled,2026-08-11T20:00:00
SET096255,PAY096394,22571,22571,settled,2026-08-08T05:00:00
SET096256,PAY096395,22428,22428,settled,2026-08-21T00:00:00
SET096257,PAY096396,26640,26640,settled,2026-08-11T08:00:00
SET096258,PAY096397,2022,2022,settled,2026-08-12T07:00:00
SET096259,PAY096398,28922,28922,settled,2026-08-12T14:00:00
SET096260,PAY096399,28141,28141,settled,2026-08-21T22:00:00
SET096261,PAY096400,41336,41336,settled,2026-08-27T02:00:00
SET096262,PAY096401,25081,25081,settled,2026-08-17T20:00:00
SET096263,PAY096402,2135,2135,settled,2026-08-20T15:00:00
SET096264,PAY096403,33149,33149,settled,2026-08-08T00:00:00
SET096265,PAY096404,18528,18528,settled,2026-08-15T23:00:00
SET096266,PAY096405,32775,32775,settled,2026-08-17T22:00:00
SET096267,PAY096406,11281,11281,settled,2026-08-25T17:00:00
SET096268,PAY096407,31833,31833,settled,2026-08-06T19:00:00
SET096269,PAY096408,39670,39670,settled,2026-08-21T11:00:00
SET096270,PAY096409,38797,38797,settled,2026-08-13T13:00:00
SET096271,PAY096410,14233,14233,settled,2026-08-31T08:00:00
SET096272,PAY096411,9803,9803,settled,2026-08-24T16:00:00
SET096273,PAY096412,36959,36959,settled,2026-08-06T19:00:00
SET096274,PAY096413,29289,29289,settled,2026-08-11T09:00:00
SET096275,PAY096414,4793,4793,settled,2026-08-28T07:00:00
SET096276,PAY096415,20187,20187,settled,2026-09-04T01:00:00
SET096277,PAY096416,38266,38266,settled,2026-08-28T15:00:00
SET096278,PAY096417,4600,4600,settled,2026-08-09T11:00:00
SET096279,PAY096418,7243,7243,settled,2026-08-06T14:00:00
SET096280,PAY096419,32476,32476,settled,2026-09-02T23:00:00
SET096281,PAY096420,29024,29024,settled,2026-09-04T00:00:00
SET096282,PAY096421,26768,26768,settled,2026-08-27T17:00:00
SET096283,PAY096422,6504,6504,settled,2026-08-07T23:00:00
SET096284,PAY096423,3280,3280,settled,2026-09-02T05:00:00
SET096285,PAY096424,25875,25875,settled,2026-08-08T05:00:00
SET096286,PAY096425,17691,17691,settled,2026-08-26T06:00:00
SET096287,PAY096426,5471,5471,settled,2026-09-03T11:00:00
SET096288,PAY096427,24347,24347,settled,2026-08-23T07:00:00
SET096289,PAY096428,19197,19197,settled,2026-08-14T12:00:00
SET096290,PAY096429,33067,33067,settled,2026-09-01T21:00:00
SET096291,PAY096430,34471,34471,settled,2026-09-01T13:00:00
SET096292,PAY096431,26316,26316,settled,2026-08-14T10:00:00
SET096293,PAY096432,35014,35014,settled,2026-09-02T19:00:00
SET096294,PAY096433,20131,20131,settled,2026-08-26T00:00:00
SET096295,PAY096434,6229,6229,settled,2026-08-12T00:00:00
SET096296,PAY096435,25131,25131,settled,2026-08-30T16:00:00
SET096297,PAY096436,3314,3314,settled,2026-08-17T13:00:00
SET096298,PAY096437,24253,24253,settled,2026-09-04T05:00:00
SET096299,PAY096438,15390,15390,settled,2026-08-25T02:00:00
SET096300,PAY096439,32297,32297,settled,2026-08-28T07:00:00
SET096301,PAY096440,27181,27181,settled,2026-08-28T22:00:00
SET096302,PAY096441,12184,12184,settled,2026-08-08T04:00:00
SET096303,PAY096442,10211,10211,settled,2026-08-12T23:00:00
SET096304,PAY096443,32858,32858,settled,2026-08-30T15:00:00
SET096305,PAY096444,33250,33250,settled,2026-08-29T23:00:00
SET096306,PAY096445,18685,18685,settled,2026-08-19T18:00:00
SET096307,PAY096446,31288,31288,settled,2026-08-27T14:00:00
SET096308,PAY096447,5152,5152,settled,2026-08-06T17:00:00
SET096309,PAY096448,22366,22366,settled,2026-08-14T10:00:00
SET096310,PAY096449,13096,13096,settled,2026-08-18T21:00:00
SET096311,PAY096450,42905,42905,settled,2026-09-01T00:00:00
SET096312,PAY096451,36749,36749,settled,2026-08-15T16:00:00
SET096313,PAY096452,24421,24421,settled,2026-08-31T00:00:00
SET096314,PAY096453,11683,11683,settled,2026-08-08T03:00:00
SET096315,PAY096454,37900,37900,settled,2026-08-20T16:00:00
SET096316,PAY096455,24780,24780,settled,2026-08-24T19:00:00
